Time_s   F0_Hz
7.511667   166.859567
7.521667   169.642062
7.531667   170.683997
7.541667   170.611241
7.551667   171.048293
7.561667   173.144501
7.571667   175.689254
7.581667   178.265393
7.591667   179.154427
7.601667   178.718255
7.611667   --undefined--
7.621667   96.384564
7.631667   96.517685
7.641667   96.646500
7.651667   --undefined--
7.661667   --undefined--
7.671667   --undefined--
7.681667   --undefined--
7.691667   --undefined--
7.701667   --undefined--
7.711667   --undefined--
7.721667   135.485823
7.731667   132.034469
7.741667   124.382324
7.751667   121.968483
7.761667   --undefined--
7.771667   --undefined--
7.781667   --undefined--
7.791667   --undefined--
7.801667   --undefined--
7.811667   --undefined--
7.821667   --undefined--
7.831667   127.738579
7.841667   127.388889
7.851667   121.552778
7.861667   109.974503
7.871667   108.645277
7.881667   109.793160
7.891667   111.469267
7.901667   112.970333
7.911667   115.613771
7.921667   117.767675
7.931667   119.787515
7.941667   122.960369
7.951667   126.799740
7.961667   130.000772
7.971667   131.532766
7.981667   131.272988
7.991667   131.500561
8.001667   130.124135
8.011667   126.405082
8.021667   126.308965
8.031667   126.258104
8.041667   123.625213
8.051667   121.590085
8.061667   120.346566
8.071667   118.912144
8.081667   116.087152
8.091667   112.944863
8.101667   113.004069
8.111667   113.339430
8.121667   114.147464
8.131667   114.046316
8.141667   --undefined--
8.151667   --undefined--
8.161667   --undefined--
8.171667   --undefined--
8.181667   125.068049
8.191667   127.435178
8.201667   130.974852
8.211667   125.509740
8.221667   125.308300
8.231667   124.226691
8.241667   122.773724
8.251667   120.246347
8.261667   119.274149
8.271667   --undefined--
8.281667   --undefined--
8.291667   --undefined--
8.301667   --undefined--
8.311667   --undefined--
8.321667   --undefined--
8.331667   --undefined--
8.341667   --undefined--
8.351667   --undefined--
8.361667   --undefined--
8.371667   --undefined--
8.381667   --undefined--
8.391667   --undefined--
8.401667   --undefined--
8.411667   --undefined--
8.421667   --undefined--
8.431667   --undefined--
8.441667   --undefined--
8.451667   --undefined--
8.461667   --undefined--
8.471667   --undefined--
8.481667   --undefined--
8.491667   --undefined--
8.501667   --undefined--
8.511667   --undefined--
8.521667   --undefined--
8.531667   --undefined--
8.541667   --undefined--
8.551667   --undefined--
8.561667   --undefined--
8.571667   --undefined--
8.581667   --undefined--
8.591667   --undefined--
8.601667   --undefined--
8.611667   --undefined--
8.621667   --undefined--
8.631667   --undefined--
8.641667   --undefined--
8.651667   --undefined--
8.661667   --undefined--
8.671667   --undefined--
8.681667   --undefined--
8.691667   --undefined--
8.701667   --undefined--
8.711667   --undefined--
8.721667   247.834797
8.731667   235.326319
8.741667   226.063280
8.751667   200.490637
8.761667   193.412293
8.771667   185.212376
8.781667   179.815535
8.791667   170.128985
8.801667   160.137905
8.811667   147.136104
8.821667   136.392946
8.831667   --undefined--
8.841667   --undefined--
8.851667   --undefined--
8.861667   --undefined--
8.871667   --undefined--
8.881667   --undefined--
8.891667   --undefined--
8.901667   --undefined--
8.911667   --undefined--
8.921667   --undefined--
8.931667   --undefined--
8.941667   --undefined--
8.951667   --undefined--
8.961667   --undefined--
8.971667   --undefined--
8.981667   --undefined--
8.991667   --undefined--
9.001667   --undefined--
9.011667   --undefined--
9.021667   194.520508
9.031667   191.975647
9.041667   190.260479
9.051667   189.731989
9.061667   190.312107
9.071667   193.269838
9.081667   198.916542
9.091667   200.178105
9.101667   204.262900
9.111667   210.050358
9.121667   214.171393
9.131667   218.069426
9.141667   222.375680
9.151667   228.996731
9.161667   233.203051
9.171667   235.457818
9.181667   235.136412
9.191667   230.278318
9.201667   226.126095
9.211667   221.571389
9.221667   215.315810
9.231667   201.020886
9.241667   190.589271
9.251667   --undefined--
9.261667   --undefined--
9.271667   --undefined--
9.281667   --undefined--
9.291667   --undefined--
9.301667   --undefined--
9.311667   --undefined--
9.321667   --undefined--
9.331667   --undefined--
9.341667   --undefined--
9.351667   --undefined--
9.361667   --undefined--
9.371667   --undefined--
9.381667   --undefined--
9.391667   --undefined--
9.401667   --undefined--
9.411667   --undefined--
9.421667   --undefined--
9.431667   --undefined--
9.441667   --undefined--
9.451667   --undefined--
9.461667   --undefined--
9.471667   --undefined--
9.481667   --undefined--
9.491667   195.597849
9.501667   199.486053
9.511667   202.415729
9.521667   202.398111
9.531667   198.908491
9.541667   --undefined--
9.551667   --undefined--
9.561667   --undefined--
9.571667   --undefined--
9.581667   --undefined--
9.591667   --undefined--
9.601667   --undefined--
9.611667   267.628138
9.621667   253.267996
9.631667   245.170646
9.641667   239.376944
9.651667   237.523928
9.661667   238.671403
9.671667   236.451661
9.681667   232.917617
9.691667   231.367062
9.701667   230.269557
9.711667   225.712956
9.721667   220.400177
9.731667   214.097910
9.741667   211.243660
9.751667   213.852666
9.761667   --undefined--
9.771667   --undefined--
9.781667   --undefined--
9.791667   --undefined--
9.801667   --undefined--
9.811667   --undefined--
9.821667   --undefined--
9.831667   --undefined--
9.841667   --undefined--
9.851667   --undefined--
9.861667   --undefined--
9.871667   --undefined--
9.881667   --undefined--
9.891667   --undefined--
9.901667   --undefined--
9.911667   --undefined--
9.921667   --undefined--
9.931667   --undefined--
9.941667   --undefined--
9.951667   --undefined--
9.961667   188.504221
9.971667   187.517487
9.981667   184.172100
9.991667   181.775912
10.001667   181.289318
10.011667   181.223197
10.021667   186.739853
10.031667   182.372031
10.041667   181.583389
10.051667   181.404001
10.061667   180.252391
10.071667   176.664008
10.081667   168.680308
10.091667   165.899220
10.101667   165.347321
10.111667   164.508372
10.121667   167.485697
10.131667   166.237850
10.141667   166.553778
10.151667   166.046733
10.161667   167.923322
10.171667   168.765835
10.181667   169.553431
10.191667   172.425811
10.201667   177.172729
10.211667   180.129957
10.221667   180.186213
10.231667   178.895514
10.241667   176.680191
10.251667   175.010733
10.261667   173.730645
10.271667   172.492520
10.281667   172.831075
10.291667   174.258684
10.301667   175.768864
10.311667   177.362247
10.321667   179.320780
10.331667   180.878953
10.341667   183.199401
10.351667   185.707310
10.361667   187.329890
10.371667   189.112952
10.381667   190.560870
10.391667   191.431918
10.401667   191.580393
10.411667   191.313388
10.421667   191.290054
10.431667   191.183524
10.441667   190.733474
10.451667   190.158325
10.461667   190.039212
10.471667   189.502847
10.481667   189.059481
10.491667   186.725852
10.501667   184.588468
10.511667   182.243334
10.521667   --undefined--
10.531667   --undefined--
10.541667   --undefined--
10.551667   --undefined--
10.561667   --undefined--
10.571667   --undefined--
10.581667   --undefined--
10.591667   --undefined--
10.601667   --undefined--
10.611667   --undefined--
10.621667   --undefined--
10.631667   --undefined--
10.641667   --undefined--
10.651667   --undefined--
10.661667   --undefined--
10.671667   --undefined--
10.681667   --undefined--
10.691667   --undefined--
10.701667   --undefined--
10.711667   --undefined--
10.721667   --undefined--
10.731667   --undefined--
10.741667   --undefined--
10.751667   --undefined--
10.761667   --undefined--
10.771667   --undefined--
10.781667   --undefined--
10.791667   --undefined--
10.801667   --undefined--
10.811667   --undefined--
10.821667   --undefined--
10.831667   --undefined--
10.841667   --undefined--
10.851667   --undefined--
10.861667   159.255827
10.871667   165.967463
10.881667   172.845296
10.891667   175.473762
10.901667   174.022213
10.911667   173.988881
10.921667   170.631978
10.931667   169.061104
10.941667   167.185129
10.951667   162.971468
10.961667   159.076219
10.971667   156.392485
10.981667   154.352229
10.991667   152.550518
11.001667   151.117402
11.011667   149.705788
11.021667   147.721964
11.031667   146.049093
11.041667   144.824833
11.051667   144.582346
11.061667   145.775712
11.071667   145.862530
11.081667   145.312481
11.091667   145.064739
11.101667   144.065320
11.111667   142.977443
11.121667   142.869646
11.131667   143.490619
11.141667   143.910697
11.151667   145.307967
11.161667   146.451327
11.171667   148.190910
11.181667   148.981590
11.191667   148.891441
11.201667   147.185259
11.211667   145.564211
11.221667   143.761031
11.231667   142.511739
11.241667   140.600524
11.251667   140.222098
11.261667   145.377042
11.271667   147.442384
11.281667   149.921468
11.291667   153.057784
11.301667   156.434458
11.311667   159.788905
11.321667   160.317683
11.331667   159.104738
11.341667   161.311189
11.351667   164.267532
11.361667   163.567654
11.371667   162.667635
11.381667   162.208579
11.391667   158.634516
11.401667   150.990317
11.411667   144.317330
11.421667   141.393922
11.431667   140.457286
11.441667   141.756551
11.451667   142.124700
11.461667   137.985097
11.471667   126.918334
11.481667   --undefined--
11.491667   --undefined--
11.501667   --undefined--
11.511667   --undefined--
11.521667   --undefined--
11.531667   --undefined--
11.541667   --undefined--
11.551667   --undefined--
11.561667   --undefined--
11.571667   --undefined--
11.581667   164.476453
11.591667   167.720480
11.601667   173.550386
11.611667   179.873331
11.621667   183.493483
11.631667   --undefined--
11.641667   --undefined--
11.651667   --undefined--
11.661667   --undefined--
11.671667   --undefined--
11.681667   --undefined--
11.691667   --undefined--
11.701667   --undefined--
11.711667   --undefined--
11.721667   --undefined--
11.731667   --undefined--
11.741667   --undefined--
11.751667   --undefined--
11.761667   --undefined--
11.771667   --undefined--
11.781667   --undefined--
11.791667   --undefined--
11.801667   --undefined--
