Time_s   F0_Hz
14.047312   149.484738
14.057312   147.013059
14.067312   143.618589
14.077312   140.768821
14.087312   137.667190
14.097312   136.156013
14.107312   --undefined--
14.117312   --undefined--
14.127312   --undefined--
14.137312   --undefined--
14.147312   --undefined--
14.157312   --undefined--
14.167312   --undefined--
14.177312   --undefined--
14.187312   --undefined--
14.197312   --undefined--
14.207312   --undefined--
14.217312   --undefined--
14.227312   --undefined--
14.237312   --undefined--
14.247312   --undefined--
14.257312   --undefined--
14.267312   --undefined--
14.277312   --undefined--
14.287312   --undefined--
14.297312   --undefined--
14.307312   --undefined--
14.317312   --undefined--
14.327312   --undefined--
14.337312   --undefined--
14.347312   --undefined--
14.357312   --undefined--
14.367312   --undefined--
14.377312   --undefined--
14.387312   --undefined--
14.397312   --undefined--
14.407312   --undefined--
14.417312   --undefined--
14.427312   --undefined--
14.437312   --undefined--
14.447312   --undefined--
14.457312   --undefined--
14.467312   --undefined--
14.477312   --undefined--
14.487312   --undefined--
14.497312   --undefined--
14.507312   --undefined--
14.517312   116.346153
14.527312   115.828713
14.537312   115.945995
14.547312   116.690879
14.557312   117.652098
14.567312   118.590133
14.577312   119.218966
14.587312   120.225521
14.597312   121.274541
14.607312   --undefined--
14.617312   --undefined--
14.627312   --undefined--
14.637312   --undefined--
14.647312   --undefined--
14.657312   --undefined--
14.667312   --undefined--
14.677312   --undefined--
14.687312   --undefined--
14.697312   --undefined--
14.707312   --undefined--
14.717312   --undefined--
14.727312   --undefined--
14.737312   --undefined--
14.747312   --undefined--
14.757312   --undefined--
14.767312   --undefined--
14.777312   --undefined--
14.787312   --undefined--
14.797312   --undefined--
14.807312   --undefined--
14.817312   --undefined--
14.827312   --undefined--
14.837312   --undefined--
14.847312   --undefined--
14.857312   --undefined--
14.867312   --undefined--
14.877312   --undefined--
14.887312   --undefined--
14.897312   --undefined--
14.907312   --undefined--
14.917312   --undefined--
14.927312   --undefined--
14.937312   --undefined--
14.947312   --undefined--
14.957312   --undefined--
14.967312   --undefined--
14.977312   --undefined--
14.987312   --undefined--
14.997312   --undefined--
15.007312   --undefined--
15.017312   --undefined--
15.027312   --undefined--
15.037312   --undefined--
15.047312   --undefined--
15.057312   --undefined--
15.067312   --undefined--
15.077312   --undefined--
15.087312   --undefined--
15.097312   --undefined--
15.107312   --undefined--
15.117312   --undefined--
15.127312   --undefined--
15.137312   --undefined--
15.147312   --undefined--
15.157312   --undefined--
15.167312   --undefined--
15.177312   --undefined--
15.187312   --undefined--
15.197312   --undefined--
15.207312   --undefined--
15.217312   --undefined--
15.227312   --undefined--
15.237312   --undefined--
15.247312   --undefined--
15.257312   --undefined--
15.267312   --undefined--
15.277312   --undefined--
15.287312   --undefined--
15.297312   --undefined--
15.307312   --undefined--
15.317312   --undefined--
15.327312   --undefined--
15.337312   --undefined--
15.347312   --undefined--
15.357312   --undefined--
15.367312   --undefined--
15.377312   --undefined--
15.387312   --undefined--
15.397312   --undefined--
15.407312   --undefined--
15.417312   --undefined--
15.427312   --undefined--
15.437312   --undefined--
15.447312   --undefined--
15.457312   --undefined--
15.467312   --undefined--
15.477312   --undefined--
15.487312   --undefined--
15.497312   --undefined--
15.507312   --undefined--
15.517312   --undefined--
15.527312   --undefined--
15.537312   437.323280
15.547312   440.393788
15.557312   439.518029
15.567312   438.497265
15.577312   439.208437
15.587312   440.048947
15.597312   439.071316
15.607312   437.828111
15.617312   439.482208
15.627312   440.061096
15.637312   440.549585
15.647312   440.198847
15.657312   439.730297
15.667312   439.372729
15.677312   440.093342
15.687312   440.884585
15.697312   441.756084
15.707312   442.521252
15.717312   443.702375
15.727312   442.583387
15.737312   442.538397
15.747312   441.578635
15.757312   441.913807
15.767312   441.776988
15.777312   444.362812
15.787312   446.309214
15.797312   --undefined--
15.807312   --undefined--
15.817312   --undefined--
15.827312   --undefined--
15.837312   268.595432
15.847312   265.950656
15.857312   266.519307
15.867312   266.161340
15.877312   265.259319
15.887312   262.880431
15.897312   264.916588
15.907312   264.226442
15.917312   265.199947
15.927312   265.501623
15.937312   --undefined--
15.947312   --undefined--
15.957312   --undefined--
15.967312   --undefined--
15.977312   --undefined--
15.987312   --undefined--
15.997312   --undefined--
16.007312   --undefined--
16.017312   --undefined--
16.027312   --undefined--
16.037312   --undefined--
16.047312   --undefined--
16.057312   --undefined--
16.067312   --undefined--
16.077312   --undefined--
16.087312   --undefined--
16.097312   --undefined--
16.107312   261.314182
16.117312   260.408019
16.127312   259.030626
16.137312   262.056813
16.147312   262.417244
16.157312   260.274176
16.167312   253.673427
16.177312   254.727669
16.187312   255.906001
16.197312   256.074458
16.207312   254.624558
16.217312   250.029742
16.227312   245.554256
16.237312   245.825129
16.247312   246.437572
16.257312   247.678361
16.267312   246.949378
16.277312   249.817031
16.287312   249.815540
16.297312   245.954227
16.307312   244.964402
16.317312   246.330042
16.327312   244.445710
16.337312   243.469820
16.347312   250.752402
16.357312   247.691942
16.367312   244.427145
16.377312   240.171037
16.387312   239.079265
16.397312   238.991462
16.407312   238.550483
16.417312   238.344078
16.427312   238.627542
16.437312   238.730856
16.447312   238.884931
16.457312   238.543827
16.467312   238.409037
16.477312   238.313450
16.487312   238.187310
16.497312   238.644048
16.507312   239.594830
16.517312   239.055870
16.527312   238.644986
16.537312   239.199594
16.547312   238.918853
16.557312   239.681794
16.567312   239.466683
16.577312   239.433878
16.587312   240.071262
16.597312   239.759992
16.607312   240.352142
16.617312   239.556354
16.627312   239.349939
16.637312   241.137126
16.647312   --undefined--
16.657312   --undefined--
16.667312   --undefined--
16.677312   --undefined--
16.687312   --undefined--
16.697312   --undefined--
16.707312   --undefined--
16.717312   --undefined--
16.727312   --undefined--
16.737312   --undefined--
16.747312   --undefined--
16.757312   --undefined--
16.767312   --undefined--
16.777312   --undefined--
16.787312   --undefined--
16.797312   --undefined--
16.807312   --undefined--
16.817312   --undefined--
16.827312   --undefined--
16.837312   --undefined--
16.847312   --undefined--
16.857312   --undefined--
16.867312   --undefined--
16.877312   --undefined--
16.887312   --undefined--
16.897312   --undefined--
16.907312   --undefined--
16.917312   --undefined--
16.927312   --undefined--
16.937312   --undefined--
16.947312   --undefined--
16.957312   --undefined--
16.967312   --undefined--
16.977312   --undefined--
16.987312   --undefined--
16.997312   --undefined--
17.007312   --undefined--
17.017312   --undefined--
17.027312   --undefined--
17.037312   --undefined--
17.047312   --undefined--
17.057312   --undefined--
17.067312   --undefined--
17.077312   --undefined--
17.087312   --undefined--
17.097312   --undefined--
17.107312   --undefined--
17.117312   --undefined--
17.127312   --undefined--
17.137312   --undefined--
17.147312   --undefined--
17.157312   --undefined--
17.167312   --undefined--
17.177312   --undefined--
17.187312   --undefined--
17.197312   --undefined--
17.207312   --undefined--
17.217312   --undefined--
17.227312   --undefined--
17.237312   --undefined--
17.247312   --undefined--
17.257312   --undefined--
17.267312   --undefined--
17.277312   --undefined--
17.287312   --undefined--
17.297312   --undefined--
17.307312   --undefined--
17.317312   --undefined--
17.327312   --undefined--
17.337312   --undefined--
17.347312   --undefined--
17.357312   --undefined--
17.367312   --undefined--
17.377312   --undefined--
17.387312   --undefined--
17.397312   --undefined--
17.407312   --undefined--
17.417312   --undefined--
17.427312   --undefined--
17.437312   --undefined--
17.447312   --undefined--
17.457312   --undefined--
17.467312   --undefined--
17.477312   --undefined--
17.487312   --undefined--
17.497312   --undefined--
17.507312   --undefined--
17.517312   --undefined--
17.527312   --undefined--
17.537312   --undefined--
17.547312   --undefined--
17.557312   --undefined--
17.567312   --undefined--
17.577312   --undefined--
17.587312   --undefined--
17.597312   --undefined--
17.607312   --undefined--
